Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,BMI,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level_enc,Cluster,Workout_Type,Experience_Level
175,145,55,1.28,12.6,22.1,5.3,6,3,1,Mixed,3
187,138,79,0.6,22.7,21.0,3.2,3,0,0,Yoga,0
174,159,70,0.64,20.3,25.8,3.4,5,1,0,HIIT,1
175,137,67,0.84,18.0,25.5,3.7,4,1,1,Cardio,1
201,156,73,0.82,21.7,23.1,2.7,4,1,0,Cardio,1
188,133,66,0.76,25.2,23.4,3.7,3,1,0,Yoga,1
167,120,63,1.36,9.8,25.7,4.3,7,3,1,Yoga,3
179,128,66,1.52,18.4,27.9,5.0,7,3,1,Yoga,3
198,154,71,0.6,14.9,24.8,2.6,4,1,0,Cardio,1
198,165,68,0.98,23.7,19.2,4.6,4,1,1,Mixed,1
167,137,67,1.27,14.9,23.1,4.0,3,1,1,Strength,1
181,141,67,0.66,11.2,22.4,2.6,7,2,1,Cardio,2
190,172,73,0.75,28.5,19.8,3.5,2,0,0,HIIT,0
163,143,82,0.88,27.1,26.0,4.3,4,1,0,Mixed,1
189,132,63,0.78,16.4,26.3,3.6,5,1,1,Yoga,1
192,174,69,0.59,22.6,26.9,2.9,3,1,0,HIIT,1
201,164,76,0.7,27.1,20.0,3.4,3,0,0,Strength,0
161,133,66,1.16,19.6,24.6,3.8,4,2,1,Strength,2
190,147,67,0.76,19.3,24.0,3.0,4,1,0,Cardio,1
178,153,81,0.61,19.3,25.2,4.5,2,0,0,Mixed,0
177,161,73,0.4,26.8,24.5,2.8,5,1,0,HIIT,1
173,126,69,1.11,18.0,23.9,4.0,5,2,1,Yoga,2
192,131,57,1.03,17.3,23.5,3.7,6,3,1,Yoga,3
187,170,73,0.56,32.5,28.4,2.8,2,0,0,HIIT,0
178,143,77,0.42,19.1,20.6,2.6,3,0,0,Cardio,0
169,154,69,0.5,28.2,23.3,3.2,3,0,0,HIIT,0
194,161,63,1.35,17.7,28.3,4.4,7,3,1,Mixed,3
170,122,64,0.75,19.2,20.8,3.5,7,2,1,Yoga,2
194,140,75,0.78,22.0,21.0,3.9,3,1,0,Yoga,1
165,151,73,0.51,32.0,26.9,2.3,3,0,0,HIIT,0
188,150,79,1.05,20.1,18.3,3.4,3,1,0,Cardio,1
192,148,67,0.97,22.4,26.6,3.6,5,2,1,Cardio,2
192,153,63,0.95,17.0,22.0,3.7,7,3,1,Strength,3
198,158,67,0.8,26.5,25.6,3.8,4,1,0,Strength,1
188,169,61,0.91,19.2,19.1,3.1,7,3,1,HIIT,3
155,143,72,0.72,21.9,28.7,3.4,2,0,0,HIIT,0
193,134,62,0.45,25.2,19.1,3.5,3,1,0,Yoga,1
166,118,59,1.22,17.5,26.9,4.3,7,3,1,Yoga,3
199,180,76,0.95,26.2,19.3,3.6,3,1,0,HIIT,1
163,134,65,0.87,21.3,31.2,4.1,7,2,1,Strength,2
177,136,59,1.51,18.0,23.7,3.6,6,3,1,Cardio,3
163,121,68,0.81,17.7,31.8,3.5,5,1,1,Yoga,1
165,129,85,0.25,23.6,20.7,3.0,2,0,0,Yoga,0
191,154,68,0.88,23.9,22.2,3.3,5,2,1,Strength,2
169,137,62,1.06,19.1,28.8,3.7,3,1,1,Strength,1
187,143,62,1.03,18.5,18.3,2.8,7,2,1,Cardio,2
205,157,68,0.25,23.5,21.2,2.3,4,1,0,Cardio,1
196,135,61,1.22,20.4,26.0,4.5,4,2,1,Yoga,2
201,180,60,1.19,18.3,19.9,3.5,5,3,1,HIIT,3
191,159,62,1.05,17.8,26.1,5.3,7,2,1,Mixed,2
175,141,62,0.79,18.1,24.7,4.1,7,2,1,Strength,2
178,162,71,0.75,19.5,18.0,3.2,3,1,0,HIIT,1
172,145,62,0.69,31.0,27.9,4.7,4,1,0,Mixed,1
173,144,55,1.24,17.8,19.0,4.9,7,3,1,Mixed,3
181,134,76,0.83,22.2,27.1,4.7,3,1,0,Yoga,1
176,144,69,1.24,26.0,24.5,4.0,5,2,1,Strength,2
154,134,72,0.92,16.7,22.2,4.5,5,1,1,Mixed,1
158,145,72,0.91,22.9,19.6,3.9,4,1,0,HIIT,1
190,152,64,1.06,26.0,25.3,3.5,4,2,1,Strength,2
173,150,80,1.03,19.0,20.5,4.4,6,2,1,Mixed,2
192,162,71,1.1,24.8,28.8,4.8,4,1,1,Mixed,1
176,162,83,0.75,25.9,29.0,3.4,5,1,0,HIIT,1
191,143,85,0.36,27.3,30.6,3.1,3,0,0,Yoga,0
162,131,72,0.46,24.8,25.1,2.4,3,1,0,Cardio,1
189,137,74,0.38,30.4,22.4,3.4,2,0,0,Yoga,0
165,122,70,1.04,19.2,22.8,4.4,5,1,1,Yoga,1
153,120,58,1.18,13.0,22.5,3.4,5,3,1,Cardio,3
173,140,62,1.27,15.7,25.0,3.4,7,3,1,Strength,3
204,172,73,0.7,24.0,25.7,4.1,3,1,0,Mixed,1
182,148,69,0.61,28.0,28.9,3.5,2,0,0,Strength,0
163,135,83,0.71,23.6,24.1,3.1,3,1,0,Cardio,1
163,129,66,0.77,22.2,18.4,2.9,4,1,0,Cardio,1
171,119,57,0.83,23.9,22.4,3.9,3,1,1,Yoga,1
202,164,75,0.64,25.8,30.2,3.5,2,0,0,Strength,0
201,168,69,0.32,27.1,18.0,3.7,3,0,0,Mixed,0
194,175,70,0.8,18.5,27.0,3.5,4,1,0,HIIT,1
177,131,75,0.4,29.3,22.4,3.6,2,0,0,Yoga,0
167,140,77,0.37,27.2,20.5,3.2,3,0,0,Strength,0
204,142,65,1.22,12.2,25.6,4.5,7,3,1,Yoga,3
164,127,60,0.76,23.5,30.2,2.8,4,2,1,Cardio,2
174,159,73,0.36,24.1,25.4,2.1,2,0,0,HIIT,0
183,147,78,0.43,28.2,22.9,2.6,3,0,0,Cardio,0
169,123,67,0.57,27.1,18.8,3.8,3,1,0,Yoga,1
157,134,66,0.25,26.5,23.6,4.1,3,0,0,Mixed,0
187,152,68,0.99,14.7,18.7,3.4,6,2,1,Strength,2
189,152,67,0.86,25.2,22.8,4.1,5,1,0,Strength,1
171,145,67,1.06,15.5,23.7,3.9,5,1,1,Mixed,1
170,142,76,0.57,25.7,18.0,3.3,3,0,0,Strength,0
197,179,75,0.54,24.3,29.6,2.7,2,0,0,HIIT,0
166,141,65,1.26,13.4,19.0,5.2,7,3,1,Mixed,3
203,138,59,1.18,20.5,23.3,4.6,4,2,1,Yoga,2
150,115,71,1.48,14.5,26.1,4.9,7,3,1,Yoga,3
197,176,58,1.06,25.6,29.2,3.6,6,2,1,HIIT,2
161,133,68,1.11,18.2,20.8,3.4,4,1,1,Strength,1
204,158,71,0.88,28.5,18.0,3.2,2,0,0,Cardio,0
202,140,65,0.88,12.9,28.3,3.8,6,2,1,Yoga,2
165,139,60,0.64,16.0,19.0,3.8,7,3,1,Mixed,3
186,153,76,0.39,32.6,25.4,2.9,2,0,0,Strength,0
198,167,71,0.7,16.3,25.7,3.8,5,1,0,Mixed,1
171,144,82,0.47,25.2,18.0,2.8,3,0,0,Strength,0
180,129,66,0.93,13.7,18.0,3.9,7,2,1,Yoga,2
194,165,77,0.59,26.3,22.2,3.9,4,1,0,Mixed,1
194,159,55,1.32,18.9,18.0,4.9,7,3,1,Mixed,3
200,179,64,0.46,29.9,18.6,2.9,3,0,0,HIIT,0
173,140,61,1.16,14.6,24.5,4.1,6,3,1,Strength,3
182,134,77,0.58,27.2,23.6,3.9,3,0,0,Yoga,0
182,166,72,0.68,24.2,25.2,3.3,2,0,0,HIIT,0
158,146,75,0.72,29.3,25.8,3.4,2,0,0,HIIT,0
171,139,80,0.74,30.9,18.0,2.6,2,0,0,Cardio,0
178,133,78,0.74,20.4,18.9,3.5,3,0,0,Yoga,0
181,142,68,1.19,23.0,27.0,3.3,5,1,1,Cardio,1
193,155,66,1.01,14.5,30.1,3.9,7,2,1,Strength,2
169,153,64,1.23,9.0,20.1,4.3,6,3,1,HIIT,3
168,121,64,0.81,27.2,25.0,3.8,5,1,0,Yoga,1
172,147,71,0.61,26.0,27.2,4.0,3,0,0,Mixed,0
204,185,80,0.56,28.4,25.0,2.7,2,0,0,HIIT,0
193,134,61,0.66,16.6,23.0,3.9,3,1,1,Yoga,1
183,164,60,0.81,20.5,21.4,3.0,7,2,1,HIIT,2
173,140,64,0.86,24.2,31.9,3.4,3,1,0,Strength,1
171,127,75,0.56,24.2,24.4,3.0,5,1,0,Yoga,1
160,133,70,0.52,20.2,25.6,3.4,3,0,0,Strength,0
183,134,74,0.99,20.6,25.3,4.0,3,1,0,Yoga,1
205,164,68,0.78,24.7,20.8,3.6,3,1,0,Strength,1
168,137,79,0.73,20.8,24.2,3.0,4,1,0,Cardio,1
163,124,76,0.66,27.8,22.7,4.1,3,0,0,Yoga,0
197,162,80,0.77,27.8,22.6,3.3,3,0,0,Strength,0
173,123,62,0.97,8.5,25.3,4.4,5,3,1,Yoga,3
161,138,68,0.82,16.5,20.3,4.6,3,1,1,Mixed,1
191,160,65,0.62,19.2,19.2,3.9,4,2,1,Mixed,2
185,152,75,0.74,27.1,26.0,3.5,3,0,0,Strength,0
190,159,68,0.77,23.4,21.9,4.0,3,1,0,Mixed,1
167,139,74,1.04,23.3,22.6,3.7,3,1,0,Strength,1
161,142,85,0.83,29.2,18.0,4.2,3,0,0,Mixed,0
202,183,71,0.78,24.7,27.9,3.7,4,1,0,HIIT,1
171,156,74,0.64,24.3,26.1,3.5,5,1,0,HIIT,1
166,126,78,0.63,33.0,26.8,3.5,2,0,0,Yoga,0
176,142,62,0.64,27.3,25.5,3.5,2,0,0,Strength,0
194,163,72,0.76,20.0,18.0,3.8,3,1,0,Mixed,1
175,129,72,0.95,28.5,24.9,4.3,5,1,0,Yoga,1
189,171,69,0.91,28.3,21.6,3.3,2,0,0,HIIT,0
167,150,56,1.09,15.6,20.1,3.7,7,2,1,HIIT,2
158,130,67,1.07,18.0,26.0,4.0,4,2,1,Strength,2
164,149,68,1.5,16.0,30.6,3.7,6,3,1,HIIT,3
178,129,68,0.9,29.7,30.0,3.9,4,1,0,Yoga,1
163,123,73,0.62,22.8,26.5,3.7,3,0,0,Yoga,0
182,132,72,1.15,13.8,23.9,4.1,7,3,1,Yoga,3
180,145,79,0.33,23.8,23.1,2.4,3,0,0,Cardio,0
205,161,59,1.16,17.5,20.4,4.0,5,2,1,Strength,2
197,178,71,0.8,23.9,22.9,2.6,3,0,0,HIIT,0
199,158,81,0.61,16.6,27.6,2.9,3,1,0,Cardio,1
194,135,62,0.87,20.0,31.3,4.2,6,2,1,Yoga,2
184,149,67,0.47,24.5,20.7,3.5,5,1,0,Strength,1
201,156,73,0.71,22.1,18.0,3.1,4,1,0,Cardio,1
177,159,59,1.36,15.7,21.9,4.2,7,3,1,HIIT,3
159,147,77,0.64,27.3,27.6,2.6,2,0,0,HIIT,0
175,151,76,0.72,21.7,32.3,4.2,3,0,0,Mixed,0
170,137,59,1.1,22.4,29.2,3.2,5,3,1,Strength,3
162,140,76,0.67,25.9,29.1,3.4,5,1,0,Mixed,1
172,123,64,0.96,25.2,20.6,4.7,4,1,1,Yoga,1
184,167,71,0.75,25.8,20.7,3.2,4,1,0,HIIT,1
180,131,72,0.48,25.9,18.7,3.6,2,0,0,Yoga,0
191,164,83,0.62,25.8,21.3,3.7,3,0,0,Mixed,0
194,176,74,0.39,22.4,27.7,2.6,2,0,0,HIIT,0
188,157,85,0.72,29.4,30.5,3.7,3,0,0,Strength,0
178,139,68,0.73,17.7,25.4,2.7,5,1,0,Cardio,1
205,144,71,0.62,15.4,23.0,3.6,4,1,0,Yoga,1
186,136,75,0.37,23.8,19.7,3.3,5,1,0,Yoga,1
168,153,70,0.54,27.3,23.5,2.7,2,0,0,HIIT,0
160,149,83,0.55,21.8,24.8,2.8,3,0,0,HIIT,0
177,150,70,0.74,26.3,18.1,4.3,4,1,0,Mixed,1
205,145,72,0.48,23.7,27.7,3.2,5,1,0,Yoga,1
176,132,78,0.65,24.0,22.3,3.7,3,0,0,Yoga,0
187,134,70,0.93,20.5,27.4,4.2,5,1,1,Yoga,1
196,152,71,0.32,26.9,24.0,2.3,2,0,0,Cardio,0
185,136,75,0.53,30.5,25.2,3.5,2,0,0,Yoga,0
202,165,55,0.98,8.0,21.2,4.3,6,3,1,Mixed,3
168,123,68,0.5,25.3,22.6,2.7,2,0,0,Yoga,0
173,144,59,0.92,10.5,26.6,4.6,5,3,1,Mixed,3
182,165,68,1.37,18.4,23.5,4.1,7,3,1,HIIT,3
183,156,73,0.72,17.6,19.6,3.9,7,2,1,Mixed,2
188,137,75,0.64,19.8,24.4,3.5,5,1,0,Yoga,1
187,148,57,0.85,14.6,25.5,3.4,7,2,1,Strength,2
180,162,62,1.31,19.3,29.5,3.8,5,3,1,HIIT,3
191,146,61,1.15,17.5,28.6,3.4,4,2,1,Cardio,2
171,137,75,0.68,31.7,23.7,2.6,3,0,0,Cardio,0
183,152,80,0.48,34.1,21.8,2.9,2,0,0,Strength,0
194,159,78,0.25,27.1,23.1,2.9,2,0,0,Strength,0
180,165,81,0.5,20.4,21.9,3.4,3,0,0,HIIT,0
166,122,68,0.32,30.4,26.0,3.8,3,0,0,Yoga,0
194,174,65,0.79,21.3,28.2,4.1,5,1,1,HIIT,1
187,149,78,0.82,25.3,29.0,2.5,3,1,0,Cardio,1
175,160,73,0.71,17.9,22.4,3.4,4,2,0,HIIT,2
190,138,75,0.78,29.0,22.0,4.1,3,0,0,Yoga,0
196,142,75,0.74,29.0,22.3,3.9,2,0,0,Yoga,0
162,130,71,0.98,19.7,18.0,3.3,7,2,1,Cardio,2
169,145,73,0.86,17.1,19.2,4.1,3,1,0,Mixed,1
179,140,68,1.25,12.5,23.9,3.1,5,2,1,Cardio,2
189,158,65,0.72,14.9,25.5,3.9,3,1,0,Mixed,1
200,142,71,1.21,15.7,26.0,4.7,6,2,1,Yoga,2
194,136,64,0.97,14.4,20.9,4.1,7,2,1,Yoga,2
169,119,58,0.74,18.3,22.0,3.9,6,2,1,Yoga,2
193,157,71,0.54,26.3,22.9,3.2,3,0,0,Strength,0
203,181,57,1.29,17.7,22.5,3.8,5,3,1,HIIT,3
190,162,77,0.7,22.5,26.8,3.6,4,1,0,Mixed,1
165,151,72,1.06,21.9,18.8,3.6,3,0,0,HIIT,0
159,145,67,1.2,21.7,19.4,3.6,4,2,1,HIIT,2
165,128,59,1.01,28.6,22.8,3.8,5,1,1,Cardio,1
191,152,80,1.07,23.6,18.5,3.3,2,0,0,Cardio,0
162,136,61,0.98,18.7,18.0,4.6,6,2,1,Mixed,2
197,154,72,0.73,19.8,18.0,3.4,4,1,0,Cardio,1
192,148,67,1.17,17.0,23.0,3.5,4,2,1,Cardio,2
188,158,68,1.03,24.7,26.5,4.6,6,2,1,Mixed,2
156,144,77,0.47,20.5,26.6,3.2,2,0,0,HIIT,0
176,147,80,0.72,17.1,30.4,3.8,5,1,0,Strength,1
185,168,71,0.42,23.5,24.4,2.2,5,1,0,HIIT,1
195,167,81,0.89,17.8,24.9,4.4,3,1,0,Mixed,1
205,186,78,0.75,28.0,23.0,3.1,2,0,0,HIIT,0
172,137,71,1.15,29.0,23.2,2.8,3,1,0,Cardio,1
164,135,69,1.28,14.0,32.3,4.3,4,2,1,Strength,2
191,133,61,1.58,16.7,25.0,5.1,7,3,1,Yoga,3
184,147,77,0.62,28.9,25.4,2.6,3,0,0,Cardio,0
172,148,77,0.66,24.7,19.4,3.9,3,0,0,Mixed,0
182,154,71,0.71,21.4,25.6,4.4,3,1,0,Mixed,1
194,177,85,0.6,26.6,26.6,3.2,2,0,0,HIIT,0
189,141,81,0.87,24.2,28.4,3.3,3,1,0,Yoga,1
195,135,62,1.3,8.0,26.5,4.7,6,3,1,Yoga,3
160,148,81,0.45,27.4,23.5,3.5,2,0,0,HIIT,0
161,131,76,0.84,20.5,23.3,3.3,3,1,0,Cardio,1
173,144,75,0.56,19.7,23.7,4.0,5,1,0,Strength,1
188,138,78,0.71,29.8,24.4,3.7,2,0,0,Yoga,0
159,147,78,0.73,23.9,29.1,3.1,3,0,0,HIIT,0
173,140,63,1.42,19.6,28.3,4.5,6,3,1,Strength,3
191,173,71,0.51,20.6,27.0,3.3,2,0,0,HIIT,0
187,152,70,1.14,21.8,32.1,4.3,3,1,0,Strength,1
165,136,69,0.31,24.3,18.0,2.9,2,0,0,Strength,0
170,134,68,0.84,8.6,22.2,3.0,7,2,1,Cardio,2
164,142,77,0.87,23.8,24.0,4.5,3,0,0,Mixed,0
202,171,78,0.52,26.4,21.3,3.9,3,0,0,Mixed,0
175,128,71,0.75,22.2,20.3,3.9,3,0,0,Yoga,0
193,165,80,0.64,19.5,18.0,4.3,3,0,0,Mixed,0
199,138,62,1.22,15.8,22.8,4.1,6,3,1,Yoga,3
196,144,81,1.13,19.3,27.6,4.5,3,1,0,Yoga,1
174,142,69,0.74,19.1,27.1,3.3,5,2,1,Strength,2
182,126,57,1.32,13.4,21.0,4.7,7,3,1,Yoga,3
174,158,68,0.51,24.3,24.9,2.9,2,0,0,HIIT,0
187,169,61,1.24,14.7,29.4,4.1,7,3,1,HIIT,3
170,137,60,0.83,18.7,18.0,3.7,7,2,1,Strength,2
187,145,66,0.81,22.3,23.4,3.2,4,1,0,Cardio,1
162,132,60,1.12,22.5,25.1,3.9,7,2,1,Strength,2
183,149,72,0.8,30.7,24.0,3.9,2,0,0,Strength,0
186,160,82,0.56,25.0,27.4,3.9,2,0,0,Mixed,0
191,161,70,0.46,22.2,18.0,3.6,3,0,0,Mixed,0
182,145,58,1.05,20.4,20.0,3.9,5,3,1,Strength,3
183,166,68,0.84,20.5,26.7,3.5,2,0,0,HIIT,0
199,156,55,1.19,17.3,18.0,4.4,6,3,1,Strength,3
163,150,74,0.52,28.6,27.2,2.7,2,0,0,HIIT,0
182,142,66,1.16,20.4,25.8,4.0,5,2,1,Cardio,2
166,139,59,1.01,14.3,27.0,4.8,6,2,1,Mixed,2
205,138,55,1.06,12.2,22.1,4.0,7,3,1,Yoga,3
205,184,66,0.56,29.4,26.0,2.9,2,0,0,HIIT,0
160,147,76,0.59,30.0,19.3,3.1,3,0,0,HIIT,0
176,139,70,0.55,13.2,22.3,2.7,7,2,1,Cardio,2
164,137,55,1.12,8.0,24.1,4.5,7,3,1,Mixed,3
162,140,72,0.35,24.7,20.4,3.7,3,0,0,Mixed,0
156,136,75,0.93,28.5,24.9,4.5,5,1,0,Mixed,1
203,183,74,0.64,32.9,19.4,2.5,3,0,0,HIIT,0
177,149,64,1.0,25.5,25.1,4.3,5,2,1,Mixed,2
167,142,67,1.32,22.1,31.0,5.3,5,2,1,Mixed,2
185,130,63,1.13,24.4,19.0,4.0,5,2,1,Yoga,2
176,159,66,0.48,16.7,23.9,3.3,4,1,0,HIIT,1
185,169,77,0.55,23.4,18.0,2.7,2,0,0,HIIT,0
181,152,63,0.8,16.6,20.7,4.2,4,1,1,Mixed,1
198,156,57,1.2,20.3,26.8,3.5,6,2,1,Strength,2
180,149,57,1.28,17.0,22.3,4.6,7,3,1,Mixed,3
181,165,74,0.86,16.6,27.0,3.4,4,1,0,HIIT,1
197,180,81,0.72,20.8,25.4,3.3,2,0,0,HIIT,0
185,135,73,0.25,21.6,23.7,2.9,3,0,0,Yoga,0
205,157,69,0.77,8.0,19.9,2.3,7,2,1,Cardio,2
177,152,77,1.02,16.7,26.7,4.8,5,1,1,Mixed,1
180,140,65,0.96,17.9,25.2,3.2,6,2,1,Cardio,2
193,164,78,0.44,25.4,18.0,3.9,3,0,0,Mixed,0
161,127,84,0.61,20.3,20.1,3.1,3,0,0,Yoga,0
158,122,56,1.48,17.7,18.0,3.5,5,3,1,Cardio,3
177,143,64,0.97,18.9,18.5,3.7,7,2,1,Strength,2
192,164,78,0.97,22.9,22.7,4.2,5,1,0,Mixed,1
191,160,65,0.6,23.6,19.8,4.0,3,1,0,Mixed,1
180,126,61,1.35,18.1,20.7,5.1,7,3,1,Yoga,3
198,166,72,0.36,22.6,29.6,4.1,3,0,0,Mixed,0
165,123,72,0.4,11.5,28.1,3.6,6,2,1,Yoga,2
180,152,69,0.96,22.7,21.2,4.1,2,0,0,Mixed,0
180,150,60,1.16,14.6,27.2,4.1,7,3,1,Mixed,3
200,160,65,1.19,27.9,28.9,3.9,3,1,0,Strength,1
158,143,63,0.87,19.8,26.5,3.5,5,1,1,HIIT,1
188,155,56,1.03,14.4,25.2,4.3,6,2,1,Mixed,2
205,172,74,0.25,32.5,28.4,3.1,3,0,0,Mixed,0
188,149,77,0.66,19.8,27.1,3.0,3,0,0,Cardio,0
167,123,70,1.26,20.6,19.1,4.5,5,1,1,Yoga,1
170,145,71,0.9,17.0,23.2,4.1,3,1,0,Mixed,1
161,134,73,0.98,24.5,21.8,4.2,3,0,0,Strength,0
201,169,75,0.99,22.8,28.6,4.3,4,1,0,Mixed,1
167,127,79,0.68,24.7,21.7,3.1,3,0,0,Yoga,0
175,149,71,0.32,16.2,21.0,3.3,5,1,0,Mixed,1
185,142,61,0.88,17.0,28.1,3.1,7,3,1,Cardio,3
168,125,73,0.56,27.8,25.0,3.8,3,0,0,Yoga,0
186,171,85,0.82,26.1,32.4,3.0,2,0,0,HIIT,0
202,157,74,0.79,18.4,20.6,2.8,5,1,0,Cardio,1
172,141,69,1.02,27.1,21.9,4.1,3,1,0,Strength,1
183,130,64,0.72,19.7,28.5,3.8,6,2,1,Yoga,2
202,163,73,0.77,33.7,18.9,3.6,2,0,0,Strength,0
204,170,69,0.72,28.5,29.3,3.7,3,1,0,Mixed,1
176,140,71,0.71,18.1,19.2,2.5,4,1,0,Cardio,1
179,151,66,0.69,23.1,26.4,4.5,2,0,0,Mixed,0
202,181,64,0.49,15.5,18.0,3.1,6,2,1,HIIT,2
181,164,64,0.78,15.8,24.2,3.2,7,2,1,HIIT,2
165,133,75,1.12,22.5,18.5,3.3,3,0,0,Cardio,0
187,170,71,0.8,23.5,31.7,3.3,5,1,0,HIIT,1
189,155,75,0.9,22.2,19.7,3.6,3,0,0,Strength,0
179,151,67,0.79,18.8,20.7,4.3,7,2,1,Mixed,2
187,159,74,0.36,20.3,26.1,3.7,3,0,0,Mixed,0
165,127,80,0.62,23.6,21.6,4.0,3,0,0,Yoga,0
180,163,63,1.06,11.7,26.8,4.0,5,3,1,HIIT,3
194,155,81,0.83,12.4,21.2,3.0,3,1,0,Cardio,1
165,133,74,0.96,24.7,20.8,3.3,5,1,0,Cardio,1
172,134,61,1.39,14.0,23.9,3.7,6,2,1,Cardio,2
194,162,64,0.97,16.7,19.1,4.3,6,2,1,Mixed,2
199,166,67,0.99,14.1,25.6,4.3,4,1,1,Mixed,1
187,158,70,0.85,29.3,27.5,4.5,5,1,0,Mixed,1
176,149,65,1.13,11.5,26.2,4.7,6,3,1,Mixed,3
191,138,73,0.46,21.5,26.6,3.1,3,0,0,Yoga,0
184,127,57,1.24,17.2,18.0,4.3,6,3,1,Yoga,3
185,150,68,0.87,14.7,22.2,3.7,4,2,1,Strength,2
175,148,66,0.78,27.2,23.1,3.9,4,1,0,Mixed,1
174,143,71,0.65,20.3,29.8,3.6,2,0,0,Strength,0
182,156,77,0.25,31.8,21.7,3.1,3,0,0,Mixed,0
177,148,61,0.57,27.1,18.0,4.1,4,1,0,Mixed,1
181,140,63,1.2,19.3,20.0,3.7,6,2,1,Cardio,2
190,172,69,1.0,13.8,21.4,3.3,6,2,1,HIIT,2
192,153,61,0.96,23.1,18.0,4.1,3,1,1,Strength,1
205,182,55,0.99,19.8,27.9,4.2,6,3,1,HIIT,3
175,157,55,1.18,19.4,18.0,3.6,6,3,1,HIIT,3
197,155,56,0.49,20.5,25.8,3.2,3,1,0,Strength,1
195,145,84,0.86,25.4,19.6,3.9,3,0,0,Yoga,0
174,138,71,1.06,23.9,30.0,3.4,3,1,0,Cardio,1
168,120,62,0.93,17.4,22.9,4.2,7,2,1,Yoga,2
181,145,64,0.36,17.7,22.1,3.6,4,1,0,Strength,1
181,138,85,1.12,26.6,26.1,4.0,3,0,0,Yoga,0
167,137,68,1.19,22.5,20.0,4.0,5,2,1,Strength,2
164,119,64,1.13,17.9,26.3,3.8,6,2,1,Yoga,2
183,154,66,1.4,10.1,22.1,5.4,6,3,1,Mixed,3
172,147,72,0.88,21.2,21.6,4.5,5,1,1,Mixed,1
163,131,57,1.12,20.3,23.6,3.8,5,3,1,Strength,3
165,151,72,0.37,32.3,19.6,2.7,2,0,0,HIIT,0
182,138,57,1.43,14.4,23.2,3.8,5,3,1,Cardio,3
198,178,65,0.69,30.2,25.4,2.5,5,1,0,HIIT,1
161,120,71,0.74,19.5,18.0,3.9,4,2,1,Yoga,2
171,142,57,1.1,10.9,28.4,4.6,7,3,1,Mixed,3
200,157,77,0.76,26.8,27.3,3.0,3,1,0,Cardio,1
165,128,61,1.08,20.0,18.0,3.2,7,2,1,Cardio,2
199,163,57,1.26,22.1,18.0,5.1,7,3,1,Mixed,3
154,132,68,0.93,28.2,27.4,4.3,5,1,1,Mixed,1
185,143,66,0.54,23.7,27.1,2.2,5,1,0,Cardio,1
192,159,57,1.4,13.8,26.5,5.3,7,3,1,Mixed,3
194,150,68,1.05,23.1,18.3,2.8,4,2,0,Cardio,2
169,143,66,1.27,15.2,31.3,4.6,5,3,1,Mixed,3
190,136,71,1.05,18.5,21.0,4.2,3,1,1,Yoga,1
192,159,59,0.92,17.5,25.0,4.3,5,2,1,Mixed,2
182,166,72,0.7,24.8,25.0,2.7,3,0,0,HIIT,0
172,147,72,0.74,27.3,30.4,4.1,2,0,0,Mixed,0
178,162,74,0.47,17.7,24.5,3.4,7,2,1,HIIT,2
203,165,75,0.62,19.2,25.7,3.9,3,1,0,Strength,1
164,151,76,0.94,24.4,23.7,3.1,4,1,0,HIIT,1
180,137,56,1.17,15.0,19.2,3.3,7,3,1,Cardio,3
177,143,64,0.46,23.2,18.0,3.5,3,1,0,Strength,1
177,152,78,0.51,32.9,24.1,4.2,2,0,0,Mixed,0
191,173,68,0.98,24.2,18.4,3.3,3,1,0,HIIT,1
194,163,71,0.84,23.2,25.4,4.0,3,1,0,Mixed,1
182,128,62,1.02,8.0,24.6,4.2,5,3,1,Yoga,3
180,162,63,0.93,17.4,24.5,3.2,6,2,1,HIIT,2
176,150,75,0.47,27.2,19.8,4.3,4,1,0,Mixed,1
175,135,63,0.62,20.6,28.1,2.9,3,1,0,Cardio,1
185,166,61,1.05,10.4,25.9,3.4,7,3,1,HIIT,3
156,127,73,1.13,26.4,19.3,2.8,5,1,0,Cardio,1
199,181,79,1.09,18.1,32.3,3.3,3,1,0,HIIT,1
184,167,71,0.96,31.0,23.2,3.0,4,1,0,HIIT,1
169,142,81,0.71,29.1,18.7,3.6,2,0,0,Strength,0
175,148,66,0.88,21.7,21.0,5.1,6,3,1,Mixed,3
196,166,77,0.64,17.2,18.0,3.9,5,2,0,Mixed,2
195,158,72,0.99,23.4,29.4,3.7,5,1,0,Strength,1
174,134,85,0.25,24.8,28.3,3.1,3,0,0,Yoga,0
193,159,79,0.62,31.9,27.0,3.9,3,0,0,Strength,0
151,129,62,0.54,16.9,26.2,3.5,4,1,0,Mixed,1
201,142,70,0.87,19.1,29.0,3.9,5,1,1,Yoga,1
163,139,65,0.81,16.7,23.0,4.0,5,1,1,Mixed,1
163,120,68,1.31,15.8,25.7,4.3,7,3,1,Yoga,3
185,166,61,0.96,13.5,20.8,3.0,7,3,1,HIIT,3
162,127,63,0.75,22.4,23.4,2.5,4,1,0,Cardio,1
193,159,79,0.39,31.5,25.8,3.6,3,0,0,Strength,0
204,144,72,1.04,20.4,18.0,3.7,4,2,1,Yoga,2
198,165,68,0.99,28.4,21.5,4.6,3,1,0,Mixed,1
